0127b4a1-46cc-47af-b83d-7f08186e1f05,Petani,PETA23B-P08,Petani 00198,N1-O-31A,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,BN-05,PTB2/402/3230479DR,2023-11-13 19:30:00,2024-02-09 17:00:00,2024-03-02 21:00:00,COMPLETE,2025-01-12 02:46:07,2025-01-12 02:46:07
015b0914-bce5-4bcf-91ea-588b32fcd607,Bangko,BNK23_P22,Bangko 00425,N1-W2-25A,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,AIRLANGGA-55,SSM2/402/3230289DR,2023-09-07 00:00:00,2023-09-14 17:00:00,2023-09-28 18:00:00,COMPLETE,2025-01-12 02:46:01,2025-01-12 02:46:01
01750e22-7b81-4859-b3fc-81f65372057a,Petapahan,PTP BL2-Z09,Petapahan 00172,N1-W1-44E,Complete,COM02 - Initial Completion Oil Producer,Land Workover Unit,BMS-03,SSO2/402/3220411DR,2024-06-18 12:00:00,2024-06-19 10:00:00,2024-06-29 17:00:00,COMPLETE,2025-01-12 02:46:06,2025-01-12 02:46:06
01b0d0c1-55b9-41ca-992c-6b6c8ce8749c,Kotabatak,KTB-X34-INJ,Kotabatak 00532,O-W1-20,Complete,COM04 - Initial Completion Water Injector,Land Workover Unit,BMS-02,SSE2/402/3230389DR,2023-10-02 12:00:00,2023-10-03 02:00:00,2023-10-09 12:00:00,COMPLETE,2025-01-12 02:46:05,2025-01-12 02:46:05
01b4047c-df15-4ff1-a958-1ac0eec277b2,Pager,PGR23-P01,Pager 00059,N1-O-31B,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,PDSI-51.2,PGR2/402/3230444DR,2023-10-13 12:00:00,2023-10-18 20:00:00,2023-11-03 01:30:00,COMPLETE,2025-01-12 02:46:10,2025-01-12 02:46:10
02297903-1fec-4533-baed-708deae670fd,Duri,4H-0912B,Duri 10911,4H-0912B,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,APS-3511,GRK2/402/2220102DR,2022-02-22 15:00:00,2022-02-25 04:00:00,2022-03-02 01:00:00,COMPLETE,2025-01-12 02:46:02,2025-01-12 02:46:02
024f9d29-ab73-4c29-84da-fd5c887a6c27,Petani,Petani P01,Petani 00130,O-O-76B,Complete,COM02 - Initial Completion Oil Producer,Land Workover Unit,APS-3516,GRK2/402/2210139DR,2021-11-02 02:30:00,2021-11-06 02:30:00,2021-11-15 09:30:00,COMPLETE,2025-01-12 02:46:02,2025-01-12 02:46:02
026db13f-44e5-4d25-b554-1e5067b4a686,Bangko,BNK_P289B_LQR,Bangko 00420,N1-W3-32A,Complete,COM02 - Initial Completion Oil Producer,On-Site Equipment,WCT-018,SSO2/402/3220383DR,2024-06-21 09:00:00,2024-06-10 17:00:00,2024-06-25 15:00:00,IN_PROGRESS,2025-01-12 02:46:10,2025-01-12 02:46:10
0274dadd-559e-4e50-b937-9d49a99794c9,Duri,6F-1101C,Duri 11063,6F-1101C,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,ACS-019,RHT2/402/2230060DR,2023-05-10 12:00:00,2023-05-13 05:00:00,2023-05-17 06:00:00,COMPLETE,2025-01-12 02:45:59,2025-01-12 02:45:59
0275500d-240c-42b5-9a43-e3abd469000d,Duri,6G-0301C,Duri 11107,6G-0301C,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,ARJ-01,RHT2/402/2230070DR,2023-09-01 19:00:00,2023-09-03 03:00:00,2023-09-08 15:00:00,COMPLETE,2025-01-12 02:46:03,2025-01-12 02:46:03
02806898-1adc-44e0-b05a-c250d0b1603f,Bangko,BNK-P22,Bangko 00374,N1-W1-22B,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,BN-18,GRK2/402/2210050DR,2022-01-02 06:00:00,2022-01-04 22:00:00,2022-01-19 15:00:00,COMPLETE,2025-01-12 02:46:07,2025-01-12 02:46:07
02a1f057-c2b9-400d-ba44-b312b119a685,Bekasap,BKS-P8,Bekasap 00213,O-E1-31B,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,AIRLANGGA-55,GRK2/402/2220081DR,2022-02-21 15:00:00,2022-02-24 19:15:00,2022-03-07 10:00:00,COMPLETE,2025-01-12 02:46:01,2025-01-12 02:46:01
02ae74d4-6a29-4700-bd10-b266823b6c43,Balam So,BLSO23-LQR-TE038,Balam So 00522,O-O-64C,Complete,COM02 - Initial Completion Oil Producer,Land Workover Unit,BMS-11,SSO2/402/3220548DR,2024-03-14 16:30:00,2024-05-05 05:00:00,2024-03-16 07:00:00,COMPLETE,2025-01-12 02:46:06,2025-01-12 02:46:06
02bdcb66-7e3e-4a84-a170-8c8cac2931fd,Duri,6G-0401C,Duri 10877,6G-0401C,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,ACS-019,GRK2/402/2210073DR,2021-10-16 00:00:00,2021-10-17 12:00:00,2021-10-21 20:00:00,COMPLETE,2025-01-12 02:45:58,2025-01-12 02:45:58
02c99508-d397-4e91-beb4-5221c58ee617,Petani,PETA22-P23,Petani 00147,O-O-52A,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,ABI-88,GRK2/402/2220255DR,2022-05-20 16:00:00,2022-05-30 03:00:00,2022-06-14 21:30:00,COMPLETE,2025-01-12 02:45:57,2025-01-12 02:45:57
0323569c-e1c3-41e2-9645-f76099dec424,Duri,2J-0713A,Duri 11154,2J-0713A,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,ACS-019,RHO2/402/2220750DR,2023-12-06 00:00:00,2023-12-07 10:00:00,2023-12-16 02:00:00,COMPLETE,2025-01-12 02:45:59,2025-01-12 02:45:59
032f0876-4ba3-4ea4-9d4c-e3541a1172a9,Benar,BNR-X16,Benar 00065,O-E1-32A,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,ACS-023,SSO2/402/3220615DR,2023-01-10 18:30:00,2023-01-15 16:30:00,2023-01-28 22:30:00,COMPLETE,2025-01-12 02:46:00,2025-01-12 02:46:00
03315ef5-8bb5-449f-8142-f318fa6c31d6,Minas,P_4D-38E,Minas 02070,4D-38E,Complete,COM02 - Initial Completion Oil Producer,Land Workover Unit,AU-05,SSO2/402/3220640DR,2023-08-01 11:00:00,2023-08-01 23:00:00,2023-08-14 00:00:00,COMPLETE,2025-01-12 02:46:04,2025-01-12 02:46:04
033fd70a-41db-441e-bbcf-3e96de4f6f46,Balam So,BLSO23-LQR-TE035,Balam So 00567,N1-W1-34B,Drill and Suspend,DRL01 - Drill Hole,Land Drilling Rig,PDSI-52.2,SSE2/402/3230337DR,2023-11-20 07:00:00,2023-12-01 10:30:00,2023-12-05 17:00:00,COMPLETE,2025-01-12 02:46:10,2025-01-12 02:46:10
0381e3e3-127d-4d3b-953b-5cba3583bda2,Duri,5E-0810B,Duri 11251,5E-0810B,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,ACS-017,RHT2/402/2240041DR,2024-07-06 21:00:00,2024-07-08 03:30:00,2024-07-14 18:00:00,COMPLETE,2025-01-12 02:45:58,2025-01-12 02:45:58
0381ec7d-b854-460e-9684-9ad315244046,Bangko,BNK-P19,Bangko 00375,O-O-86B,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,PDSI-51.2,GRK2/402/2210047DR,2022-04-16 00:00:00,2022-04-23 01:00:00,2022-05-05 02:30:00,COMPLETE,2025-01-12 02:46:10,2025-01-12 02:46:10
03a2c13d-715f-494f-8f84-259228e0b8fa,Minas,P_MINA24_3D-91N,Minas 02130,3D-91N,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,ACS-024,SSM2/402/3230513DR,2024-05-22 13:00:00,2024-06-04 04:00:00,2024-06-14 16:30:00,COMPLETE,2025-01-12 02:46:01,2025-01-12 02:46:01
03e51442-faaa-48bb-bcd5-aef800939937,Balam So,BLSO23-P14,Balam So 00575,N1-W1-87C,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,AIRLANGGA-55,SSO2/402/3220600DR,2024-01-19 14:00:00,2024-01-21 22:00:00,2024-01-29 05:00:00,COMPLETE,2025-01-12 02:46:01,2025-01-12 02:46:01
03e51c76-031e-4802-8bac-e55252465cc5,Kotabatak,KTB-A005,Kotabatak 00548,O-W1-40,Complete,COM02 - Initial Completion Oil Producer,Land Workover Unit,GBT-06,SKB2/402/3230407DR,2024-03-26 09:00:00,2024-03-27 14:30:00,2024-04-03 00:00:00,COMPLETE,2025-01-12 02:46:08,2025-01-12 02:46:08
042866d0-3443-4e97-9a52-3ad579681947,Minas,P_2D-85N,Minas 02103,2D-85N,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,ACS-010,SSM2/402/3230241DR,2023-10-18 05:00:00,2023-10-22 14:30:00,2023-10-30 15:00:00,COMPLETE,2025-01-12 02:45:58,2025-01-12 02:45:58
04f021df-5ed6-4f21-b879-238354c901fc,Bangko,BNK-X06,Bangko 00395,O-O-43A,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,AIRLANGGA-55,GRK2/402/2220077DR,2022-07-04 00:00:00,2022-07-10 18:30:00,2022-07-23 10:00:00,COMPLETE,2025-01-12 02:46:01,2025-01-12 02:46:01
0525b984-5db0-4ceb-8526-d70da020e423,Duri,3N-26B,Duri 10954,3N-26B,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,ACS-009,GRK2/402/2220132DR,2022-06-20 21:00:00,2022-06-28 13:00:00,2022-07-09 04:00:00,COMPLETE,2025-01-12 02:45:57,2025-01-12 02:45:57
05285279-bf40-442e-a99f-d36c4c49cbf0,Petani,PTN-X11,Petani 00144,S1-O-26C,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,APS-752,GRK2/402/2220250DR,2022-04-29 04:00:00,2022-05-07 22:00:00,2022-05-26 00:00:00,RELEASE,2025-01-12 02:46:02,2025-01-12 02:46:02
052db02a-4c42-47d8-be84-315990252dd4,Duri,5G-0806B,Duri 11005,5G-0806B,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,ARJ-02,RHO2/402/2220496DR,2023-01-19 14:30:00,2023-01-22 05:00:00,2023-01-28 19:00:00,COMPLETE,2025-01-12 02:46:03,2025-01-12 02:46:03
054e526e-7860-436e-bf1f-2466a599d50b,Bangko,BNK23_P23,Bangko 00428,O-O-21D,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,AIRLANGGA-55,SSM2/402/3230290DR,2023-09-28 18:00:00,2023-10-02 17:00:00,2023-10-17 16:00:00,COMPLETE,2025-01-12 02:46:01,2025-01-12 02:46:01
0552dccc-96ea-404d-a560-c4c961223bdb,Minas,P_6F-82,Minas 02039,6F-82,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,ACS-024,SSO2/402/3220454DR,2022-12-31 14:00:00,2023-01-07 04:00:00,2023-01-20 02:00:00,COMPLETE,2025-01-12 02:46:00,2025-01-12 02:46:00
055b96c8-0928-4f9d-94c6-e95e9016aefc,Bangko,BNK-P14,Bangko 00360,N1-W1-82A,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,PDSI-49.2,GRK2/402/2210042DR,2021-11-14 07:00:00,2021-11-20 02:00:00,2021-11-29 20:00:00,COMPLETE,2025-01-12 02:46:09,2025-01-12 02:46:09
058d15d5-381c-46e5-b125-f6e9affc6f11,Balam So,BLSO23-LQR-TE046,Balam So 00552,O-O-73A,Drill and Suspend,DRL01 - Drill Hole,Land Drilling Rig,PDSI-52.2,SSE2/402/3230351DR,2023-09-15 20:00:00,2023-09-20 21:00:00,2023-09-25 12:00:00,COMPLETE,2025-01-12 02:46:10,2025-01-12 02:46:10
05c318d4-a964-4b01-9656-73c78999ddc9,Balam So,BLSO-P01,Balam So 00479,O-O-34D,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,BN-18,GRK2/402/2220026DR,2022-06-30 08:00:00,2022-07-08 04:30:00,2022-07-16 14:00:00,COMPLETE,2025-01-12 02:46:07,2025-01-12 02:46:07
05dd68ae-ec13-408a-894c-527c867872a2,Bangko,BNKO21-P06,Bangko 00346,S1-O-11B,Complete,COM02 - Initial Completion Oil Producer,Land Drilling Rig,PDSI-51.2,GRK2/402/2210037DR,2021-09-08 13:00:00,2021-09-08 13:00:00,2021-09-10 13:30:00,COMPLETE,2025-01-12 02:46:10,2025-01-12 02:46:10
062fa99d-200c-4300-a2f9-ede2245f1096,Bekasap,BKS-X07,Bekasap 00227,S1-O-15D,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,PDSI-49.2,SSO2/402/3220613DR,2023-01-06 22:30:00,2023-01-12 12:00:00,2023-01-25 21:00:00,COMPLETE,2025-01-12 02:46:09,2025-01-12 02:46:09
06381018-092a-4386-a0b3-662b93214648,Minas,P_6C-21N,Minas 02018,6C-21N,Complete,COM02 - Initial Completion Oil Producer,Land Workover Unit,BDSI-90,SSO2/402/3220514DR,2022-09-25 11:00:00,2022-09-30 20:30:00,2022-10-07 10:30:00,COMPLETE,2025-01-12 02:46:05,2025-01-12 02:46:05
06578558-e72d-4936-84ef-14a3946a69c6,Ubi,UBI-X06,Ubi 00049,N3-O-37A,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,PDSI-52.2,GRK2/402/2220285DR,2022-07-08 11:00:00,2022-07-15 07:00:00,2022-07-30 16:00:00,RELEASE,2025-01-12 02:46:10,2025-01-12 02:46:10
06955ba9-8412-4ba4-88f9-67b7629e4aa6,Pematang,P_PEMA24_10,Pematang 00137,O-O-52M,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,ACS-009,SSA2/402/3230159DR,2024-05-30 13:00:00,2024-06-04 17:00:00,2024-06-22 06:00:00,COMPLETE,2025-01-12 02:45:57,2025-01-12 02:45:57
06acc6df-9c94-4c71-89f1-cdf64a6d1d20,Duri,5J-85C,Duri 10905,5J-85C,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,ACS-020,GRK2/402/2220096DR,2022-02-20 09:30:00,2022-02-23 17:00:00,2022-03-01 03:00:00,COMPLETE,2025-01-12 02:45:59,2025-01-12 02:45:59
06b07bc7-2c70-4e23-9eb6-904259497c21,Balam Se,P_BLSE23_P10_PM,Balam Se 00032,O-O-46C,Complete,COM02 - Initial Completion Oil Producer,Land Workover Unit,GBT-12,SSE2/402/3230306DR,2024-06-29 10:30:00,2024-07-01 02:00:00,2024-07-11 10:00:00,COMPLETE,2025-01-12 02:46:08,2025-01-12 02:46:08
06d86fc4-12ad-4f30-8fd4-84ff09817f51,Kotabatak,KB_PL43,Kotabatak 00498,N1-W2-54,Drill and Suspend,DRL01 - Drill Hole,Land Drilling Rig,BDSI-27,SSO2/402/3220423DR,2022-10-09 18:00:00,2022-10-09 18:00:00,2022-10-25 18:00:00,COMPLETE,2025-01-12 02:46:04,2025-01-12 02:46:04
06f3a17b-604e-48b1-a836-2bf0d3c4aa45,Bangko,BNK_P141C_LQR,Bangko 00404,N1-W2-71A,Complete,COM02 - Initial Completion Oil Producer,Land Workover Unit,GBT-12,SSO2/402/3220434DR,2023-06-04 17:00:00,2023-06-05 14:00:00,2023-06-09 05:00:00,COMPLETE,2025-01-12 02:46:08,2025-01-12 02:46:08
074a528f-93bc-4be4-9125-468416abd60e,Minas,P_4C-45N1,Minas 02079,4C-45N1,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,ACS-024,SSM2/402/3230225DR,2023-07-17 17:00:00,2023-07-20 19:00:00,2023-07-29 21:00:00,RELEASE,2025-01-12 02:46:00,2025-01-12 02:46:00
078d54a3-eddb-499a-83b1-358e223dfeb1,Bangko,BNK_P141C_LQR,Bangko 00404,N1-W2-71A,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,PDSI-51.2,SSO2/402/3220434DR,2022-11-25 14:00:00,2022-12-01 22:30:00,2022-12-10 12:00:00,RELEASE,2025-01-12 02:46:10,2025-01-12 02:46:10
07b79c23-773d-4c36-9196-3cf353481898,Duri,3F-0104B,Duri 11142,3F-0104B,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,ACS-019,RHT2/402/2230066DR,2023-11-05 00:00:00,2023-11-07 12:00:00,2023-11-12 20:00:00,COMPLETE,2025-01-12 02:45:59,2025-01-12 02:45:59
0817e9ec-5487-4457-a479-06307bd268a1,Benar,P_BENA23B_P03,Benar 00073,N2-O-58A,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,PDSI-51.2,SBN2/402/3220851DR,2023-07-13 15:30:00,2023-07-19 10:30:00,2023-07-28 18:00:00,COMPLETE,2025-01-12 02:46:10,2025-01-12 02:46:10
081b08ef-bedb-43b5-b445-0752add25396,Balam So,P_BLSO24_P03,Balam So 00601,O-O-68A,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,GW-339,SSO2/402/3240281DR,2024-06-13 03:30:00,2024-06-20 06:00:00,2024-07-02 05:00:00,COMPLETE,2025-01-12 02:46:08,2025-01-12 02:46:08
081b6778-2893-42bc-bb63-67cb73508a0a,Petapahan,PTP BL2-Z10,Petapahan 00167,N1-W2-28C,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,BDSI-27,SSA2/402/3220884DR,2023-10-24 05:00:00,2023-11-03 21:30:00,2023-11-15 12:00:00,RELEASE,2025-01-12 02:46:04,2025-01-12 02:46:04
082310ac-b69b-4ef3-bf48-81d00ec237b2,Balam So,BLSO23-LQR-TE038,Balam So 00522,O-O-64C,Complete,COM02 - Initial Completion Oil Producer,Mast Unit,WCT-016,SSO2/402/3220548DR,2024-04-21 14:00:00,2024-05-05 05:00:00,2024-04-24 19:00:00,COMPLETE,2025-01-12 02:46:10,2025-01-12 02:46:10
08744c62-cc1a-4775-9eec-c7a8094c8cba,Bangko,BNK-P32,Bangko 00352,N1-W3-28A,Complete,COM02 - Initial Completion Oil Producer,Land Workover Unit,ACS-005,GRK2/402/2210061DR,2021-12-18 02:30:00,2021-12-21 22:00:00,2021-12-27 16:00:00,COMPLETE,2025-01-12 02:45:57,2025-01-12 02:45:57
0875d72b-91f8-4dd7-a31a-efd9d9edb9a7,Duri,5G-0513B,Duri 11028,5G-0513B,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,ARJ-01,RHO2/402/2220561DR,2023-01-29 03:30:00,2023-01-31 01:00:00,2023-02-05 03:30:00,COMPLETE,2025-01-12 02:46:03,2025-01-12 02:46:03
090d03ca-6097-4f4d-af85-7b0d277ba97e,Petani,PETA23-P31,Petani 00177,O-O-56B,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,BDSI-29,SSA2/402/3220915DR,2023-06-18 10:00:00,2023-06-22 01:30:00,2023-07-09 22:00:00,COMPLETE,2025-01-12 02:46:05,2025-01-12 02:46:05
093bffff-3678-422f-9b8f-72d60bdd68e2,Kotabatak,KTB-X01,Kotabatak 00534,N1-E1-71,Complete,COM02 - Initial Completion Oil Producer,Land Workover Unit,BMS-02,SSO2/402/3220628DR,2023-09-13 02:30:00,2023-09-02 08:00:00,2023-09-18 20:00:00,COMPLETE,2025-01-12 02:46:05,2025-01-12 02:46:05
097f4b22-d1c6-4322-99cd-53d4c4d13f99,Duri,6G-0802B,Duri 10871,6G-0802B,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,APS-3511,GRK2/402/2210084DR,2021-09-22 06:00:00,2021-09-23 15:00:00,2021-09-27 21:00:00,COMPLETE,2025-01-12 02:46:02,2025-01-12 02:46:02
0a14a33e-74c2-48c0-a18b-f246605ac631,Petani,PETA22-P16,Petani 00201,O-O-85B,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,BDSI-29,SSM2/402/3230299DR,2024-02-19 08:00:00,2024-02-29 22:00:00,2024-04-15 00:00:00,COMPLETE,2025-01-12 02:46:05,2025-01-12 02:46:05
0a47f2de-8bfb-40cd-ae5c-7d1f71ed0000,Minas,P_3B-34,Minas 02082,3B-34,Drill and Suspend,DRL01 - Drill Hole,Land Drilling Rig,ACS-020,SSO2/402/3220433DR,2023-07-15 07:00:00,2023-07-20 21:00:00,2023-07-27 05:00:00,COMPLETE,2025-01-12 02:46:00,2025-01-12 02:46:00
0a5a361a-484a-46b6-9769-4e77950dd4b2,Duri,2J-0711A,Duri 11115,2J-0711A,Logging,LOG14 - Run Temperature And CBL/ Usit Log,Mast Unit,Mast Truck-02,RHO2/402/2220744DR,2023-11-04 13:00:00,,2023-11-04 18:00:00,COMPLETE,2025-01-12 02:46:09,2025-01-12 02:46:09
0a8cae0d-7309-49ab-9d16-1c577461f2cf,Balam So,BLSO23-P11,Balam So 00513,N1-O-55B,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,ACS-017,SSO2/402/3220590DR,2022-12-11 05:00:00,2022-12-21 05:00:00,2023-01-01 03:00:00,COMPLETE,2025-01-12 02:45:58,2025-01-12 02:45:58
0ab17173-2c9b-4cf2-9cf8-ffc9dfaf83de,Minas,P_MINA24_2D-96N,Minas 02125,2D-96N,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,ACS-024,SSM2/402/3230490DR,2024-04-11 04:00:00,,2024-04-24 00:00:00,SUSPENDED,2025-01-12 02:46:01,2025-01-12 02:46:01
0b84f7fb-fc9e-437e-bb08-1308f636e95e,Duri,5F-0808B,Duri 11103,5F-0808B,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,ARJ-02,RHT2/402/2230103DR,2023-09-11 00:00:00,2023-09-12 14:00:00,2023-09-18 09:00:00,COMPLETE,2025-01-12 02:46:03,2025-01-12 02:46:03
0bf9f977-7ae7-46af-b0e3-dcfd44ceb724,Minas,P_MINA24_6E-57,Minas 02111,6E-57,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,ACS-020,SSM2/402/3230496DR,2023-12-02 16:00:00,2023-12-17 16:00:00,2023-12-28 12:00:00,COMPLETE,2025-01-12 02:46:00,2025-01-12 02:46:00
0bfdb16e-348c-4f6a-8a3c-c9a368710d0a,Duri,5G-0812B,Duri 10916,5G-0812B,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,ACS-017,GRK2/402/2220108DR,2022-01-28 17:00:00,2022-02-08 00:00:00,2022-02-14 00:00:00,COMPLETE,2025-01-12 02:45:58,2025-01-12 02:45:58
0c0a0cb4-f652-4af0-a85b-3dc547d961b2,Duri,6G-0405B,Duri 11027,6G-0405B,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,ARJ-01,RHO2/402/2220560DR,2023-01-20 20:30:00,2023-01-23 00:00:00,2023-01-29 03:30:00,COMPLETE,2025-01-12 02:46:03,2025-01-12 02:46:03
0c4f9353-ba97-4818-a5d0-b4c0e705e668,Duri,5H-0802B,Duri 11062,5H-0802B,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,ACS-019,RHT2/402/2230093DR,2023-05-03 03:00:00,2023-05-05 10:00:00,2023-05-10 12:00:00,COMPLETE,2025-01-12 02:45:59,2025-01-12 02:45:59
0c7b129e-cb93-4dc4-83ff-3adc7a0b28f9,Minas,P_MINA24_3D-55N,Minas 02112,3D-55N,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,ACS-010,SSM2/402/3230491DR,2023-12-04 10:00:00,2023-12-12 14:00:00,2023-12-22 21:30:00,COMPLETE,2025-01-12 02:45:58,2025-01-12 02:45:58
0c8924f4-6fc4-47dd-bdf9-d56d6f1e45d9,Minas,P_5C-59,Minas 02067,5C-59,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,AIRLANGGA-99,SSM2/402/3230215DR,2023-05-25 17:00:00,2023-06-02 08:00:00,2023-06-14 16:00:00,COMPLETE,2025-01-12 02:46:02,2025-01-12 02:46:02
0c8ee538-6551-46d6-ab97-db48ade9a5f8,Pager,P_PAGE24_02,Pager 00066,N1-O-82A,Drill and Complete,DRL01 - Drill Hole,Land Drilling Rig,PDSI-51.2,PGR2/402/3230452DR,2024-06-21 01:00:00,2024-06-21 01:00:00,2024-07-07 21:00:00,COMPLETE,2025-01-12 02:46:10,2025-01-12 02:46:10
