13c4123e-db62-43d9-90a4-66ad46b1c909,2024-12-02,06:00:00,Incoming,Drilling Site,Load,37,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
b831cb5d-47ba-4edd-b69e-ca099627eace,2024-12-02,06:00:00,Incoming,Mud Pit Closure,Load,4,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
17712ebd-5657-4995-997d-18434635c5de,2024-12-02,06:00:00,Outgoing,Treated Water,Load,24,Central,SMF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
9575bacd-d9d3-4ff2-82a7-a82b12afea32,2024-12-02,06:00:00,Outgoing,Treated Water,Load,7,Central,Bekasap GS,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
6102df2d-628f-47ad-a0c2-642fad4ef8d5,2024-12-02,06:00:00,Outgoing,Treated Water,Load,7,Central,Petani GS,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
edc47059-ea39-4cf0-93d5-8c2ef10cad82,2024-12-02,06:00:00,Production,Permeate,m3,240,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
5898f9ae-0c80-4541-8a7d-a383139bcbd3,2024-12-02,08:00:00,Incoming,Drilling Site,Load,37,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
74cfc241-167f-49bc-8103-a5eb24964d82,2024-12-02,08:00:00,Incoming,Mud Pit Closure,Load,4,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
e5cde13a-0b8b-4b96-852b-0c71d95af998,2024-12-02,08:00:00,Outgoing,Treated Water,Load,24,Central,SMF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
0d97f7e3-da91-4b85-acae-f0b02c81822d,2024-12-02,08:00:00,Outgoing,Treated Water,Load,7,Central,Bekasap GS,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
809caeb8-26b6-4819-a834-124f3cb57b7b,2024-12-02,08:00:00,Outgoing,Treated Water,Load,7,Central,Petani GS,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
31ac5e83-f159-4ee4-b7b0-dc737e6b4b8d,2024-12-02,08:00:00,Production,Permeate,m3,240,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
6633e9a9-7b8e-4a59-9633-f0cc63217546,2024-12-02,10:00:00,Incoming,Drilling Site,Load,37,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
2b54e018-05d7-429f-957f-e976259419d1,2024-12-02,02:00:00,Incoming,Drilling Site,Load,15,Duri-HO,CMTF-Darling,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 19:57:00,2024-12-29 19:57:00
ad1f90f8-bbaa-48a7-a968-c8918a4f2516,2024-12-02,10:00:00,Incoming,Mud Pit Closure,Load,4,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
251fc110-e79b-46d8-a35c-f83e9e959171,2024-12-02,10:00:00,Outgoing,Treated Water,Load,24,Central,SMF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
6013ddcd-b018-4132-9d2a-5c784ddac6bb,2024-12-02,10:00:00,Outgoing,Treated Water,Load,7,Central,Bekasap GS,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
70f6007c-a2c1-4956-99b7-339079748d72,2024-12-02,10:00:00,Outgoing,Treated Water,Load,7,Central,Petani GS,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
89e2b2b6-f1cc-4d0d-bba4-d922e6e9eb91,2024-12-02,10:00:00,Production,Permeate,m3,240,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
f5e39111-9916-4846-bd9a-4bc922b50ef2,2024-12-02,02:00:00,Incoming,Mud Pit Closure,Load,5,Duri-HO,CMTF-Darling,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 19:57:00,2024-12-29 19:57:00
07a87269-24f1-47db-bdd2-369478035279,2024-12-02,12:00:00,Incoming,Drilling Site,Load,37,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
ebac9c99-428d-4109-8c2b-5a8847179c8f,2024-12-02,12:00:00,Incoming,Mud Pit Closure,Load,4,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
4f5f202b-6f06-47e7-9ba5-e26ef69417ba,2024-12-02,12:00:00,Outgoing,Treated Water,Load,24,Central,SMF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
7368ce7c-0847-4584-8737-2e1914f03e46,2024-12-02,12:00:00,Outgoing,Treated Water,Load,7,Central,Bekasap GS,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
59893e52-258d-4d90-8250-7a3e08d8eb1b,2024-12-02,12:00:00,Outgoing,Treated Water,Load,7,Central,Petani GS,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
260f7e89-93bd-4fd9-a4e3-a6eae0ec37d1,2024-12-02,02:00:00,Outgoing,Treated Water,Load,32,Duri-HO,SMF-Duri,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 19:57:00,2024-12-29 19:57:00
3a706650-06d9-4936-a041-ad92685dc1c3,2024-12-02,12:00:00,Production,Permeate,m3,240,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
4622b7ed-54a1-43a9-b444-82c2dd54ec56,2024-12-02,14:00:00,Incoming,Drilling Site,Load,37,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
ddadf4c7-5e06-4e6a-b087-262f644f868c,2024-12-02,14:00:00,Incoming,Mud Pit Closure,Load,4,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
9aba85be-c96f-4eac-9ee7-0b7a48fbf15d,2024-12-02,14:00:00,Outgoing,Treated Water,Load,24,Central,SMF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
5507146e-a851-483b-b881-54b150978f68,2024-12-02,02:00:00,Outgoing,Treated Water,Load,4,Duri-HO,CGS 5,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 19:57:00,2024-12-29 19:57:00
4fd2f3db-11b5-46cb-9eeb-bbfaaf4379b8,2024-12-02,02:00:00,Production,Permeate,m3,360,Duri-HO,CMTF-Darling,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 19:57:00,2024-12-29 19:57:00
2bfd7056-63e8-41f7-aeae-2e6daa52246f,2024-12-02,04:00:00,Incoming,Drilling Site,Load,15,Duri-HO,CMTF-Darling,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 19:57:00,2024-12-29 19:57:00
fc87c420-1070-48c4-938f-c0276969d0bc,2024-12-02,04:00:00,Incoming,Mud Pit Closure,Load,5,Duri-HO,CMTF-Darling,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 19:57:00,2024-12-29 19:57:00
62e1edd5-4cc2-4d5e-b0e2-c83d64bbbc90,2024-12-02,04:00:00,Outgoing,Treated Water,Load,32,Duri-HO,SMF-Duri,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 19:57:00,2024-12-29 19:57:00
ab5a296c-e9f3-4d19-973f-db39a43d3ca4,2024-12-02,04:00:00,Outgoing,Treated Water,Load,4,Duri-HO,CGS 5,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 19:57:00,2024-12-29 19:57:00
23d45550-b27b-4ead-8b5c-7d637edd75be,2024-12-02,04:00:00,Production,Permeate,m3,360,Duri-HO,CMTF-Darling,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 19:57:00,2024-12-29 19:57:00
b376b3b1-a142-44f9-9ac5-1dd143f0f939,2024-12-02,14:00:00,Outgoing,Treated Water,Load,7,Central,Bekasap GS,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
cffbebd9-488c-4841-b7d6-f9169d7a75a5,2024-12-02,14:00:00,Outgoing,Treated Water,Load,7,Central,Petani GS,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
12fd91a0-1001-4728-be78-97244173a3ab,2024-12-02,14:00:00,Production,Permeate,m3,240,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
038920b2-8ca1-4161-9031-648b064e3257,2024-12-02,16:00:00,Incoming,Drilling Site,Load,37,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
600a4169-1cc5-49f9-ab74-62b6dae0242e,2024-12-02,16:00:00,Incoming,Mud Pit Closure,Load,4,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
0872c524-046c-4694-9ddc-1d82a37fa436,2024-12-02,16:00:00,Outgoing,Treated Water,Load,24,Central,SMF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
8c5f7d5c-7556-4e36-9f3d-f126b7b50a00,2024-12-02,16:00:00,Outgoing,Treated Water,Load,7,Central,Bekasap GS,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
749f3047-416d-4657-86da-4d0c895a32b5,2024-12-02,16:00:00,Outgoing,Treated Water,Load,7,Central,Petani GS,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
a21b7ea3-f42a-4552-8543-42afbfb70757,2024-12-02,16:00:00,Production,Permeate,m3,240,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
c43cac70-5d32-4a86-9a95-fad9e0d24d5e,2024-12-02,18:00:00,Incoming,Drilling Site,Load,37,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
36c8c958-4d55-4557-808d-c0c3554fb8e7,2024-12-02,18:00:00,Incoming,Mud Pit Closure,Load,4,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
bf35a8cf-86c5-494b-8e75-78300e285400,2024-12-02,18:00:00,Outgoing,Treated Water,Load,24,Central,SMF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
16f931d5-1214-47c7-818d-c200ba11979e,2024-12-02,18:00:00,Outgoing,Treated Water,Load,7,Central,Bekasap GS,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
9a145550-65d2-46d4-8f3f-0f4085e1e007,2024-12-02,18:00:00,Outgoing,Treated Water,Load,7,Central,Petani GS,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
903c23b5-191e-499e-bc3d-59467d826136,2024-12-02,18:00:00,Production,Permeate,m3,240,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
86b002af-9a46-47d3-bbb7-214c5ad95331,2024-12-02,20:00:00,Incoming,Drilling Site,Load,37,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
b0b73383-647f-4c0f-8110-d50dfb8b2785,2024-12-02,20:00:00,Incoming,Mud Pit Closure,Load,4,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
f4b2f424-fcba-43de-b560-4001f6c15a30,2024-12-02,20:00:00,Outgoing,Treated Water,Load,24,Central,SMF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
98ff7dac-0d2a-4c7f-90c9-3b3dcb90d179,2024-12-02,20:00:00,Outgoing,Treated Water,Load,7,Central,Bekasap GS,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
53931a19-fa50-4641-811f-6090d9fa2c7d,2024-12-02,20:00:00,Outgoing,Treated Water,Load,7,Central,Petani GS,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
b5b4010f-cd5f-472d-bdba-336782e33103,2024-12-02,20:00:00,Production,Permeate,m3,240,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
037ba6c8-e692-4bae-ae69-ab6937fe825a,2024-12-02,22:00:00,Incoming,Drilling Site,Load,37,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
76cdbecd-0b07-49ce-8b2f-db44dfd492e6,2024-12-02,22:00:00,Incoming,Mud Pit Closure,Load,4,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
d2a5e833-2e5a-44d8-8f29-fe19d4e529dd,2024-12-02,22:00:00,Outgoing,Treated Water,Load,24,Central,SMF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
c0ba71f5-cdca-464b-b920-cdcb36a0e44a,2024-12-02,22:00:00,Outgoing,Treated Water,Load,7,Central,Bekasap GS,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
64748461-a5fb-454f-b844-1df112be8f0d,2024-12-02,22:00:00,Outgoing,Treated Water,Load,7,Central,Petani GS,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
4e7d78dd-16d8-4264-96ab-f01c699ebdf5,2024-12-02,22:00:00,Production,Permeate,m3,240,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
3002e350-8189-4686-b761-f60d125c8dea,2024-12-02,00:00:00,Incoming,Drilling Site,Load,37,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
629e6bfa-31e5-4442-b337-703d88215867,2024-12-02,00:00:00,Incoming,Mud Pit Closure,Load,4,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
8ba3806b-9315-460a-ae3d-cbb7444e0b70,2024-12-02,00:00:00,Outgoing,Treated Water,Load,24,Central,SMF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
4e586133-bb18-415a-be39-d1edb222c784,2024-12-02,00:00:00,Outgoing,Treated Water,Load,7,Central,Bekasap GS,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
962803ae-d97d-4859-9825-ed6423889910,2024-12-02,00:00:00,Outgoing,Treated Water,Load,7,Central,Petani GS,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
7255fe5e-e3b7-4fb6-b00e-23770570a5e5,2024-12-02,00:00:00,Production,Permeate,m3,240,Central,CMTF-Arak,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
190541cc-4683-4e64-b174-40d384a80381,2024-12-03,02:00:00,Incoming,Drilling Site,Load,37,Central,CMTF-Arak,99f5efef-1042-4bc9-9f61-fb0dd9febba9,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
9df1a225-0f7a-4cb4-8ef4-5c841584ba2d,2024-12-03,02:00:00,Incoming,Mud Pit Closure,Load,4,Central,CMTF-Arak,99f5efef-1042-4bc9-9f61-fb0dd9febba9,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
dd6e1069-70f5-4e56-bd1c-bd7c6f7ead5b,2024-12-02,06:00:00,Incoming,Drilling Site,Load,15,Duri-HO,CMTF-Darling,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 19:57:00,2024-12-29 19:57:00
062648cb-b068-4cf0-807e-98ecda30e886,2024-12-03,02:00:00,Outgoing,Treated Water,Load,24,Central,SMF-Arak,99f5efef-1042-4bc9-9f61-fb0dd9febba9,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
63a787f1-e2ee-47ac-b75f-f78195df2f09,2024-12-03,02:00:00,Outgoing,Treated Water,Load,7,Central,Bekasap GS,99f5efef-1042-4bc9-9f61-fb0dd9febba9,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
d47b88c6-b32e-4bc1-8bac-d42608d1bacf,2024-12-03,02:00:00,Outgoing,Treated Water,Load,7,Central,Petani GS,99f5efef-1042-4bc9-9f61-fb0dd9febba9,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
753e4829-84f6-4f70-9448-1bc831698fa0,2024-12-03,02:00:00,Production,Permeate,m3,240,Central,CMTF-Arak,99f5efef-1042-4bc9-9f61-fb0dd9febba9,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
dbcacb26-62a4-4f48-9df8-5769e10b7a50,2024-12-03,04:00:00,Incoming,Drilling Site,Load,37,Central,CMTF-Arak,99f5efef-1042-4bc9-9f61-fb0dd9febba9,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
aec3c0fe-7f77-42c7-ac57-f52573e5aea4,2024-12-02,06:00:00,Incoming,Mud Pit Closure,Load,5,Duri-HO,CMTF-Darling,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 19:57:00,2024-12-29 19:57:00
e20b0b4c-ebf3-4ff2-b5db-ee32cc43f761,2024-12-03,04:00:00,Incoming,Mud Pit Closure,Load,4,Central,CMTF-Arak,99f5efef-1042-4bc9-9f61-fb0dd9febba9,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 20:56:58,2024-12-29 20:56:58
707c2c3e-be65-43db-ae6b-21c4db0d33e8,2024-12-02,06:00:00,Outgoing,Treated Water,Load,32,Duri-HO,SMF-Duri,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 19:57:00,2024-12-29 19:57:00
b0ce7e25-56b2-489c-a479-b18452e13c9f,2024-12-02,06:00:00,Outgoing,Treated Water,Load,4,Duri-HO,CGS 5,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 19:57:00,2024-12-29 19:57:00
ac2c7f78-e732-4ec3-8b2a-e54bcc1b6b44,2024-12-02,06:00:00,Production,Permeate,m3,360,Duri-HO,CMTF-Darling,ee3cb506-a028-4b40-9f70-fb5315a32886,f216658e-4da9-418a-b601-bac98a0bd3bf,2024-12-29 19:57:00,2024-12-29 19:57:00
